id,name,address_formatted,address_city_state_zip,address_street,address_city,address_state,address_zipcode,contact_phone,contact_email,contact_website,tea_school_district_name,tea_school_district_number,tea_county_name,tea_esc_region,address_county,address_region,location_lat,location_lng,vendorType,vendorTypes,type,displayGradeRange,minGrade,maxGrade,isPreK,isElementary,isMiddle,isHigh,costOptions,description,serviceType,subjectsTaught,pricingModel,price,pricingNotes,isProductionReady,curricularClassification,bonusTagsRaw,directPayMarketplace,additionalLocations,financial_minAnnualTuition,financial_maxAnnualTuition,academics_studentGrowth,academics_attendanceRate,academics_graduationRate,academics_studentTeacherRatio,academics_retentionRate
recZcMZBLYhC15InM,Hillcrest School,"2800 N A St, Midland, TX, 79705","Midland, TX 79705",2800 N A St,Midland,TX,79705,(432) 570-7444,bstarnes@hillcrestschool.org,https://hillcrestschool.org,Midland ISD,165901,Midland,18,Midland County,West Texas,32.0244745,-102.0900731,Schools,Schools,Private School,Grades PreK–12,-1,12,True,True,True,True,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recZhnNmt5avRGBwh,Annapolis Christian Academy,"3875 S Staples St, Corpus Christi, TX, 78411","Corpus Christi, TX 78411",3875 S Staples St,Corpus Christi,TX,78411,+13619916004,academy@aca-cc.org,https://annapolischristianacademy.com,Flour Bluff ISD,178914,Nueces,2,Nueces County,South Texas,27.7358809,-97.38641009999999,Schools,Schools,Private School,Grades PreK–12,-1,12,True,True,True,True,EFA-Eligible,"Annapolis Christian Academy exists to glorify God by providing an educational community committed to the classical and Christian ideals of truth, goodness and beauty, the cultivation of wisdom and virtue, and the integration of faith and learning with all of life.",local,,,,,True,,,,,10030,12850,0.8,0.99,1,12,0.8
recZiScpVaomrIDZt,Art Of Problem Solving,"15330 Ave Of Science, San Diego, CA, 92128","San Diego, CA 92128",15330 Ave Of Science,San Diego,CA,92128,(858) 675-4555,purchaseorders@artofproblemsolving.com,https://www.artofproblemsolving.cvom,,,,,San Diego County,,32.9939387,-117.0820744,Classes,Classes,,,,,,,,,,"At Art of Problem Solving, our mission is to discover, inspire, and train the great problem solvers of the next generation.",online,,,,,True,,Classes: Math,,,,,,,,,
recZizLfOq5LYnRs9,Providence Preparatory School,"506 N Main St, Belton, TX, 76513","Belton, TX 76513",506 N Main St,Belton,TX,76513,(254) 307-1165,bret.billman@provprep.org,https://provprep.org,Belton ISD,014903,Bell,12,Bell County,Central Texas,31.0619337,-97.46222399999999,Schools,Schools,Private School,Grades K–12,0,12,False,True,True,True,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recZkEZOKSi2UEHAd,Holy Family Catholic School Austin,"9400 Neenah Ave, Austin, TX, 78717","Austin, TX 78717",9400 Neenah Ave,Austin,TX,78717,+15122464455,admissions@holyfamilycs.org,https://www.holyfamilycs.org,Round Rock ISD,246909,Williamson,13,Williamson County,Austin Area,30.4893945,-97.760595,Schools,Schools,Private School,Grades PreK–8,-1,8,True,True,True,False,EFA-Eligible,"Holy Family Catholic School is a diocesan school rooted in faith. With strong academic instruction and intentional virtue education, Holy Family helps students grow to their full potential while nurturing wisdom, character, and a love of learning. Through rich co-curricular opportunities, students are supported in developing their heart, mind, body, and soul in a Christ-centered community.",local,,,,,True,,,,,8834,9815,,0.97,1,,
recZlbY208dr5JKCK,Log Cabin Learning Academy,"703 W Central Texas Expy, Harker Heights, TX, 76548","Harker Heights, TX 76548",703 W Central Texas Expy,Harker Heights,TX,76548,(254) 690-2346,logcabinlearningacademy@gmail.com,,Killeen ISD,014906,Coryell,12,Bell County,Central Texas,31.0759541,-97.6826481,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recZqmUcPVrt7wLSc,I Just Want To Read!,"910 Hwy 79 N, Henderson, TX, 75652","Henderson, TX 75652",910 Hwy 79 N,Henderson,TX,75652,(903) 753-9797,wanttoread24@gmail.com,https://www.ijustwanttoread.squarespace.com,Henderson ISD,201902,Rusk,7,Rusk County,East Texas,32.1617639,-94.7847018,Tutoring,Tutoring,,,,,,,,,,"I Just Want To Read! is a private reading services provider dedicated to helping learners of all ages become confident, proficient, and motivated readers. The program’s mission is to alleviate reading frustration and create a love for lifelong reading by using effective strategies tailored to each student’s learning style and needs.",online; local,,,,,True,,Tutoring: English/Language Arts,,,,,,,,,
recZtTCBTbfw0vyeu,Wonderland Montessori Academy,"2500 Bobcat Blvd, Trophy Club, TX, 76262","Trophy Club, TX 76262",2500 Bobcat Blvd,Trophy Club,TX,76262,(817) 567-3021,trophyclub@wonderlandmontessori.com,https://www.wonderlandmontessori.com/trophyclub,Northwest ISD,061911,Denton,11,Denton County,Dallas-Fort Worth,33.01365,-97.2025093,Schools,Schools,Private School,Grades PreK–K,-1,0,True,True,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recZv6PcH5o96NVAd,Coram Deo Academy - Collin County Campus,"9645 Independence Pkwy, Plano, TX, 75025","Plano, TX 75025",9645 Independence Pkwy,Plano,TX,75025,+19726757317,joda.crow@cdalions.org,https://coramdeoacademy.org,Frisco ISD,043905,Collin,10,Collin County,Dallas-Fort Worth,33.1102843,-96.75155509999999,Schools,Schools,Private School,Grades PreK–12,-1,12,True,True,True,True,EFA-Eligible,"Coram Deo Academy is a Christian, Classical, Collaborative school offering a university schedule for PreK–12 students in Dallas, Flower Mound, and Plano. Our mission is to train ethical servant leaders and wise thinkers who will shape culture for the glory of God.",local,,,,,True,,,,,6500,12500,,,,14,
recZvb767p8aYEaAI,The Goddard School Of New Braunfels,"582 Geneva St, New Braunfels, TX, 78132","New Braunfels, TX 78132",582 Geneva St,New Braunfels,TX,78132,(830) 420-6700,newbraunfelstx@goddardschools.com,https://www.goddardschool.com/schools/tx/new-braunfels/new-braunfels,New Braunfels ISD,046901,Comal,13,Comal County,San Antonio Area,29.7302065,-98.1617991,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,"At our school, children experience more than early education — they experience wonder, belonging, and growth. We combine research-based curriculum with deeply intentional relationships to build confident, curious learners who thrive academically and socially. Families don’t just enroll here — they become part of a community that partners together to shape strong foundations for life.",local,,,,,True,,,,,15780,16300,1,0.95,,12,
recZxO5OmVG698mYe,Early IVy Education - Live Oak,"13134 Independence Ave, San Antonio, TX, 78233","San Antonio, TX 78233",13134 Independence Ave,San Antonio,TX,78233,(210) 654-5500,teachliveoak@earlyivy.com,https://earlyivy.com,North East ISD,015910,Bexar,13,Bexar County,San Antonio Area,29.5604427,-98.36196179999999,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recZxRSxChUn0re0O,Marbach Christian Church Dcc,"8023 Marbach Rd, San Antonio, TX, 78227","San Antonio, TX 78227",8023 Marbach Rd,San Antonio,TX,78227,(210) 673-4537,mccdaycare@sbcglobal.net,https://www.marbachchristiancdc.com,Southwest ISD,015912,Bexar,13,Bexar County,San Antonio Area,29.418267,-98.6466538,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
reca8JOqv0FwGrfLd,The Goddard School,"3531 Corinth Pkwy, Corinth, TX, 76208","Corinth, TX 76208",3531 Corinth Pkwy,Corinth,TX,76208,+19403267917,corinthtx@goddardschools.com,https://www.goddardschool.com/schools/tx/corinth/corinth?utm_source=google&utm_medium=business_listings&utm_campaign=school&utm_content=main_button,Lake Dallas ISD,061912,Denton,11,Denton County,Dallas-Fort Worth,33.1538063,-97.05425760000001,Schools,Schools,Private School,Grades PreK–K,-1,0,True,True,False,False,EFA-Eligible,"Goddard is more than just a preschool. With a proven track record of academic and social excellence, we've earned the trust of countless happy families who have seen their children exceed expectations and step into the world with confidence and compassion.",local,,,,,True,,,,,11700,19800,1,0.96,,,0.95
reca9R76l6GRUwQCp,First Baptist School,"1600 Boca Chica Blvd, Brownsville, TX, 78520","Brownsville, TX 78520",1600 Boca Chica Blvd,Brownsville,TX,78520,+19565424854,terry.roberts@fbscrusaders.net,https://www.fbscrusaders.net,Brownsville ISD,031901,Cameron,1,Cameron County,Rio Grande Valley,25.9216788,-97.4963212,Schools,Schools,Private School,Grades PreK–12,-1,12,True,True,True,True,EFA-Eligible,First Baptist School has been impacting children and their families for Christ by providing quality Christian education for over 60 years. FBS began with a preschool program in 1955 and has continued to expand its ministry to currently include students from preschool through 12th grade. First Baptist School is accredited by the Association of Christian Schools International (ACSI).,local,,,,,True,,,,,5500,6000,,1,1,,
recaBp7KA5E9jbSpE,Rodriguez Speech Therapy,"4851 S I35E, Corinth, TX, 76210","Corinth, TX 76210",4851 S I35E,Corinth,TX,76210,(940) 435-9691,rhonda@rodriguezspeechtherapy.com,https://www.rodriguezspeechtherapy.com,Denton ISD,061901,Denton,11,Denton County,Dallas-Fort Worth,33.163016,-97.0741718,Therapy,Therapy,,,,,,,,,,"Private practice offering speech, language, feeding, swallowing therapy in a 1 to 1 setting.",local,,,,,True,,Therapy: Speech,,,,,,,,,
recaDLUNu1XnyYu2e,Allen Academy,"3201 Boonville Rd, Bryan, TX, 77802","Bryan, TX 77802",3201 Boonville Rd,Bryan,TX,77802,(979) 776-0731,bjordan@allenacademy.org,https://allenacademy.org,Bryan ISD,021902,Brazos,6,Brazos County,Central Texas,30.6706548,-96.31584079999999,Schools,Schools,Private School,Grades PreK–12,-1,12,True,True,True,True,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recaDZyjdoTjcHeMr,Primrose School At Lakeshore,"16460 W Lake Houston Pkwy, Houston, TX, 77044","Houston, TX 77044",16460 W Lake Houston Pkwy,Houston,TX,77044,(281) 454-5000,bmuse@primroselakeshore.com,https://www.primroselakeshore.com,Humble ISD,101913,Harris,4,Harris County,Houston Area,29.963331,-95.1677266,Schools,Schools,Private School,Grades PreK–K,-1,0,True,True,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recaEt7hxilCTgOns,The Reading Connection,"3145 Mccart Ave, Fort Worth, TX, 76110","Fort Worth, TX 76110",3145 Mccart Ave,Fort Worth,TX,76110,(817) 924-2000,kary@reading-connection.com,https://reading-connection.com,Fort Worth ISD,220905,Tarrant,11,Tarrant County,Dallas-Fort Worth,32.704312,-97.3531165,Therapy,Therapy; Enrichment,,,,,,,,,,"Assessment All incoming reading clients receive a reading intake assessment using nationally normed measures. We accept outside testing from other qualified professionals. An intake assessment report will be provided after the assessment date and will include analysis of strengths and weaknesses and an individual reading treatment plan. We work collaboratively with other professionals if the evaluation indicates concerns in other areas including mental health, speech and language and motor difficulties. One-on-one therapy Reading intervention sessions vary from 45 minutes to over an hour of one-on-one time with a certified reading specialist. Reading intervention activities are tailored to the specific needs of each client and are based on the reading intake assessment. At-home assignments are given to compliment each reading intervention session. We utilize a variety of tools including, but not limited to, Orton-Gillingham based phonics instruction (sequential, direct, and specific with an over learning component embedded in instruction) and hands-on, multi-sensory instruction.",local,,,,,True,,Therapy: Dyslexia/Dsygraphia,,,,,,,,,
recaFRc4KlzyIc8zn,The H.O.R.S.E. Center,"2306 E County Rd 140, Midland, TX, 79706","Midland, TX 79706",2306 E County Rd 140,Midland,TX,79706,(432) 634-8726,russell@helpingourriders.com,https://www.helpingourriders.com,Midland ISD,165901,Midland,18,Midland County,West Texas,31.9378399,-102.0203384,Therapy,Therapy,,,,,,,,,,"The H.O.R.S.E. Center is an established, multi-faceted equine facility committed to deepening the strength of emotional, physical, and conceptual connections; utilizing diverse modalities to elevate our clients to better themselves. “In an enclosed arena, a client walks up to a horse, and, under the observation of a Professional Facilitation Team, a transformation takes root. The professional team members step back, allowing the client(s) to project and analyze their situations, make a connection, and find their own solutions. The experiential process allows personal solutions to form which tend to be deeper, more profound, and longer lasting. “This is what we do, this is our commitment to the community.” The H.O.R.S.E. Center Inc. – Staff, Horse’s & Volunteers",local,,,,,True,,,,,,,,,,,
recaFysJHeIPYZays,Aspire,"511 S Lariat Cir, Austin, TX, 78620","Austin, TX 78620",511 S Lariat Cir,Austin,TX,78620,(512) 423-3225,info@aspireaustin.com,https://aspireaustin.com,Dripping Springs ISD,105904,Travis,13,Hays County,Austin Area,30.2725972,-98.0709128,Therapy,Therapy,,,,,,,,,,"ASPIRE provides comprehensive Applied Behavior Analysis (ABA) services to students of all ages throughout the greater Austin area, using an assent-based, neurodiversity-affirming approach. Our team delivers individualized treatment planning, one-on-one therapy, parent training, and ongoing program supervision, all focused on building meaningful skills, supporting autonomy, and promoting success across home, school, and community settings.",local,,,,,True,,Therapy: Behavioral,,,,,,,,,
recaHzy9ukh3WnJyx,Teeny Tiny Academy,"606 E Business 190, Copperas Cove, TX, 76522","Copperas Cove, TX 76522",606 E Business 190,Copperas Cove,TX,76522,(254) 598-0828,teenytinyacademy@gmail.com,https://www.facebook.com/share/1BymKCXEJg,Copperas Cove ISD,050910,Coryell,12,Coryell County,Central Texas,31.10974,-97.9141227,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recaKpxxffRbaFfXp,Making Connections Educational And Behavioral Solu,"5931 Ledbetter, Houston, TX, 77087","Houston, TX 77087",5931 Ledbetter,Houston,TX,77087,(409) 256-5677,krischelethierry@houstonisd.org,https://www.makingconnectionsedu.com,Houston ISD,101912,Harris,4,Harris County,Houston Area,29.6782323,-95.3142871,Therapy,Therapy; Enrichment,,,,,,,,,,"Making Connections Behavioral and Educational Solutions is a dedicated provider of evidence-based support services designed to empower students, educators, and families. Our mission is to foster meaningful growth by delivering customized interventions and expert guidance in the following key areas: Behavior Management: We implement research-driven strategies to promote positive behavior, reduce disruptions, and build self-regulation skills in diverse learning environments. Executive Functioning Support: Our team helps students strengthen essential cognitive skills such as organization, time management, task initiation, and emotional control—critical for academic and life success. Specially Designed Instruction (SDI): We collaborate with educators to develop and deliver individualized instructional approaches that meet the unique learning needs of students with disabilities. Special Education Compliance: We ensure schools and districts maintain full compliance with federal and state regulations, offering expert consultation on IEP development, documentation, and procedural safeguards. Our team of certified teachers, counselors and therapists have decades of expertise in providing specialized support for students with all disabilities, specifically autism, and intellectual disabilities. Our Therapists also are LCDC and LPC licensed to support children with chemically dependent addictions and traumas.",local,,,,,True,,Therapy: Occupational; Enrichment: Sports & PE; Enrichment: Fitness; Enrichment: Neurodivergent-Focused,,,,,,,,,
recaOjt51XFczd1Xr,Victory Baptist Academy,"1311 E Bankhead Dr, Weatherford, TX, 76086","Weatherford, TX 76086",1311 E Bankhead Dr,Weatherford,TX,76086,(817) 596-2711,info@vbainfo.com,https://vbainfo.com,Weatherford ISD,184903,Parker,11,Parker County,Dallas-Fort Worth,32.7560681,-97.77244449999999,Schools,Schools,Private School,Grades K–12,0,12,False,True,True,True,EFA-Eligible,"“Victory Baptist Academy develops graduates who think biblically, lead courageously, and impact culture for Christ.”",local,,,,,True,,,,,,9950,,,,,
recaOnRYbIIRGNjdn,Geokidz,"620 N Garry Dr, Liberty Lake, WA, 99019","Liberty Lake, WA 99019",620 N Garry Dr,Liberty Lake,WA,99019,(208) 852-6525,exploregeokidz@gmail.com,https://www.exploregeokidz.com,,,,,Spokane County,,47.6626475,-117.0975433,Enrichment,Enrichment; Supplies,,,,,,,,,,"At GeoKidz, we love bridging the gap between just reading about rocks in a book and actually getting out there and exploring! We want to help you get your kids truly excited about science with hands-on discovery that feels like a big adventure. The best part? Everything we make is created by a real geologist, so your kids are getting the real deal. We offer amazing Geology Kits that are packed with beautiful, authentic mineral specimens and the actual tools geologists use—not the flimsy plastic stuff you usually find in stores. It’s such a fun way to turn your kitchen table into a mini science lab! To add even more to the discovery, we also have our Geology Worksheets and an educational E-book filled with fun experiments you can do right at home. We’ve made sure to bring the ""wow"" factor to everything we do while keeping the science accurate. We can’t wait to help your little explorers start their journey!",online,,,,,True,,Enrichment: Kits & Subscriptions; Enrichment: Science & STEM; Supplies: Science Supplies,,,,,,,,,
recaPtCURqp5gtcYd,Heritage International Montessori,"6840 S Mason Rd, Katy, TX, 77450","Katy, TX 77450",6840 S Mason Rd,Katy,TX,77450,(281) 398-1188,dianaleonard@heritagemontessori.info,http://www.heritageintlmontessori.net,Lamar Cons ISD,079901,Harris,4,Fort Bend County,Houston Area,29.7045298,-95.74372319999999,Schools,Schools,Private School,Grades PreK–K,-1,0,True,True,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recaQThmGR4q7cdZ2,Yellowstone Schools,"3000 Trulley St, Houston, TX, 77004","Houston, TX 77004",3000 Trulley St,Houston,TX,77004,(646) 980-9322,atanner@yellowstoneschools.org,https://www.yellowstoneschools.org,Houston ISD,101912,Harris,4,Harris County,Houston Area,29.7374606,-95.3557785,Schools,Schools,Private School,Grades PreK–5,-1,5,,True,,,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
