id,name,vendorType,vendorTypes,type,serviceType,description,directPayMarketplace,additionalLocations,subjectsTaught,pricingModel,price,pricingNotes,isProductionReady,curricularClassification,bonusTagsRaw,minGrade,maxGrade,isPreK,isElementary,isMiddle,isHigh,displayGradeRange,costOptions,address_street,address_city,address_state,address_zipcode,address_county,address_region,location_lat,location_lng,contact_website,contact_phone,contact_email,financial_minAnnualTuition,financial_maxAnnualTuition,academics_studentGrowth,academics_attendanceRate,academics_graduationRate,academics_studentTeacherRatio,academics_retentionRate
recP8I2sRowcVyVuk,Silver Star Academy,Schools,Schools,Private School,local,Silver Star Academy offers a curriculum based program that ensures each child receives the skills they need to enter kindergarten and have a brighter academic future.,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,5610 E Sam Houston Pkwy N,Houston,TX,77015,Harris County,Houston Area,29.8053601,-95.1624581,https://silverstaracademy.com,(281) 457-3355,silverstaracademy.directors@gmail.com,8840,13000,0.8,0.8,0.89,3,0.87
recP9XOpbkI9iyDZG,Sugar Creek Montessori School,Schools,Schools,Private School,local,"Established in 1986, Sugar Creek Montessori School (SCMS) operates high standard private Montessori schools in the Katy, Fulshear and Sugar Land areas of the greater Houston, Texas region. SCMS empowers children with the skills they will need to succeed as they develop. SCMS is founded on authentic Montessori practices and is committed to academic excellence, as well as all round social, emotional and intellectual development. SCMS educates children aged 3 months (varies by campus) through 3rd grade in a nurturing and multicultural environment.",,,,,,,True,,,-1,3,,True,,,Grades PreK–3,EFA-Eligible,4802 FM 1463,Katy,TX,77494,Fort Bend County,Houston Area,29.72257129999999,-95.8468409,https://sugarcreekmontessori.com,+12813949797,admissions.f@sugarcreekmontessori.com,7200,15000,1,0.95,1,,0.99
recPAmyV4Qu4QmD0x,Barton Creek Child Development Center Eisd,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,1314 Patterson Rd,Austin,TX,78733,Travis County,Austin Area,30.2577898,-97.88837629999999,https://sites.google.com/eanesisd.net/eanescare/home,(512) 732-3232,eanescdc@eanesisd.net,,,,,,,
recPCb9ZrS4jJeYiH,Primrose School Of Westlake At Entrada,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,26 Arta Dr,Westlake,TX,76262,Denton County,Dallas-Fort Worth,32.986041,-97.1813775,https://www.primrosewestlakeentrada.com,(817) 773-8811,mmccombs@primrosewestlakeentrada.com,,,,,,,
recPE3d7PmvXxQGOf,Champion Kids Day Out,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,805 Crystal Falls Pkwy,Leander,TX,78641,Williamson County,Austin Area,30.5547512,-97.8545393,https://www.championkidsdayout.com,+15129234282,championkids@att.net,,,,,,,
recPEOS5Xm2xoycmQ,Dyscoveread,Tutoring,Tutoring,,local,"We offer dyslexia therapy virtually or on-site. We also provide dysgraphia support, and dyslexia evaluations.",,,,,,,True,,Tutoring: English/Language Arts,,,,,,,,,689 Coleman St,Aubrey,TX,76227,Denton County,Dallas-Fort Worth,33.2866752,-96.9771001,https://www.dyscoveread.com,(469) 223-4687,aimeerodenroth@dyscoveread.com,,,,,,,
recPGuAihOYhY3Vkn,"Country Home Learning Center #2, Ltd",Schools,Schools,Private School,local,"Our young students will experience a rich variety of hands-on activities that encourage them to explore, discover solutions, and engage in countless projects that challenge and excite young minds. In addition to being cared for and loved, your child will have a blast at CHLC! With indoor and outdoor playgrounds, a waterpark, computer lab, soda shop, theater, library, putt-putt golf, tons of planned activities, and more, we provide an environment that fosters curiosity, imagination, and growth.",,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,104 Galleria Fair,San Antonio,TX,78232,Bexar County,San Antonio Area,29.4943957,-98.6213502,https://www.countryhomelearningcenter.com,+12104966718,ch2@countryhomelc.com,9878,17054,1,,,11,
recPLbDNtBn6oX2E8,Primrose School Of The Woodlands At Creekside Park,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,26025 Strake Dr,The Woodlands,TX,77389,Harris County,Houston Area,30.1397652,-95.54714849999999,https://www.primroseschools.com/schools/woodlands-creekside-park,(281) 351-7300,npacheco@primrosecreeksidepark.com,,,,,,,
recPM8NWChjhHWJ6o,Excellent Covenant Christian Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,4105 Dewitt County Ct,Killeen,TX,76549,Bell County,Central Texas,31.0676571,-97.8004388,https://eccaschool.com,(254) 319-2017,cbrice@eccaschool.com,9850,11000,,,,,
recPMATkzXnA3ottV,Mathnasium Of Schertz,Tutoring,Tutoring,,local,Math tutoring,,,,,,,True,,Tutoring: Math,,,,,,,,,6032 FM 3009 # 180,Schertz,TX,78154,Guadalupe County,San Antonio Area,29.6044983,-98.27791529999999,https://schertz@mathnasium.com,(979) 571-8752,jennifer.speer@mathnasium.com,,,,,,,
recPOgUntvdgDixC7,Oak Leaf Kids Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,3602 Chaha Rd,Rowlett,TX,75088,Dallas County,Dallas-Fort Worth,32.8822182,-96.567787,https://www.oakleafkidsacademy.com,(502) 644-4804,office@oakleafkidsacademy.com,,,,,,,
recPPX8pjENS3h7L5,Willow Oaks Kids Academy,Schools,Schools,Private School,local,"  Now Enrolling for the 2025–2026 School Year! For age PK-3 to 2nd Grade🎓
Willow Oaks Micro Academy is opening its doors to new students!  We are a small, innovative micro-school committed to personalized learning, creativity, and leadership development. 

Whether your child is homeschooled or looking for a nurturing, high-quality academic environment—this is the place where brilliance is nurtured,  and every student is known.

🧠 STEM • 💡 Innovation • 📚 Strong Academics • 💛 Supportive Community

 Space is extremely limited!  If you are in the Garland Area, check us out!",,,,,,,True,,,-1,2,,True,,,Grades PreK–2,EFA-Eligible,2885 Belt Line Rd,Garland,TX,75044,Dallas County,Dallas-Fort Worth,32.9451311,-96.6718155,https://willowoakskids.com,(214) 501-3149,willowoakskids@gmail.com,,,0.98,0.92,,8,0.98
recPQXZB1dBDkmiW8,Alamo Bcba,Therapy,Therapy,,local,"We provided behavioral consultation and training to educators in public, charter, and private schools in Texas. We also provide ABA (applied behavior analysis) therapy to children with autism and related disorders.",,,,,,,True,,Therapy: Behavioral,,,,,,,,,2623 Rio Brazos,San Antonio,TX,78259,Bexar County,San Antonio Area,29.640078,-98.4393386,https://www.improvestudentbehavior.com,(210) 870-0907,lupe@learnwithaba.com,,,,,,,
recPQzqSZmBkoTa8r,Great Beginnings Child Care And Learning Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,1709 Brazos St,Zapata,TX,78076,Zapata County,South Texas,26.9155589,-99.26929039999999,,(956) 765-5833,brisenostephanie29@gmail.com,,,,,,,
recPRt2yTWAS6HcJU,IVy Kids At Cypress Creek Lakes,Schools,Schools,Private School,local,"We provide care for children ages 6 months to 5 years, offering a flexible curriculum designed to support a variety of learning styles. Our goal is to ensure every child feels safe, loved, and welcomed in a nurturing environment led by a well-trained and caring staff.",,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,20627 Cypress Plaza Pkwy,Cypress,TX,77433,Harris County,Houston Area,29.929129,-95.72601960000001,https://ivykids.com/cypress-tx/ivy-kids-of-cypress-creek-lakes,+18327346600,info@ivykidscypresscreeklakes.com,5200,21230,0.9,0.93,1,4,0.9
recPSsFHzRGyon6DU,Kids Arena Inc. Dba Kids Arena Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,8373 Creekbend Dr,Houston,TX,77071,Harris County,Houston Area,29.66460739999999,-95.5269131,,(713) 777-0228,kidsarena@att.net,,,,,,,
recPU0p4YpVVG9YEF,Burleson Adventist School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,1635 Fox Ln,Burleson,TX,76028,Johnson County,Dallas-Fort Worth,32.5446534,-97.282544,https://www.bas4u.org,(817) 295-6812,suess@bas4u.org,,,,,,,
recPXatUa6vnxx6N1,Behavior Network,Therapy,Therapy,,local,"Behavior Network is a specialized Private School Program serving students with autism and behavioral support needs. We provide individualized, evidence-based instruction rooted in Applied Behavior Analysis (ABA) within a safe, structured, and supportive environment. Our team partners with families and related providers to promote meaningful academic, social, and functional skill development, helping each student reach their fullest potential.",,,,,,,True,,Therapy: Behavioral,,,,,,,,,281 Celtic Rd,Howe,TX,75459,Grayson County,North Texas,33.5128324,-96.55738699999999,https://www.behaviornetwork.net,(214) 862-5216,amanda.c@behaviornetwork.net,,,,,,,
recPXnvCaL8ZLpf9V,Faith Child Care & Learning Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,6230 Hwy 6 S,Houston,TX,77083,Harris County,Houston Area,29.7102051,-95.6442472,,(713) 540-9220,fzaidan@sbcglobal.net,,,,,,,
recPXqaoSg1Sb2Av0,Glenwood Primary University,Schools,Schools,Private School,local,"Glenwood Primary University delivers a phenomenal educational experience rooted in proven early- learning practices, nurturing each child's growth with intention and care.

Located in the heart of the city, we provide a safe, supportive environment where children thrive academically, socially and emotionally.

Proudly recognized by our community as a ""Top Tier"" education center, we partner with families and local organizations to support children, strengthen families and uplift the neighborhood we serve.",,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,625 N Glenwood Blvd,Tyler,TX,75702,Smith County,East Texas,32.3573407,-95.3188545,,+19035926981,glenwoodprimaryuniversity@yahoo.com,9700,25000,0.98,0.95,0.8,12,0.98
recPaNjTxgjvl8qn5,Tsa - Deepwater Prep,Schools,Schools,Private School,local,,,,,,,,True,,,3,12,,True,True,True,Grades 3–12,EFA-Eligible,6750 Baker Blvd,Richland Hills,TX,76118,Tarrant County,Dallas-Fort Worth,32.8087143,-97.2373909,https://sportsacademy.school/fort-worth,(512) 306-3311,tefa@sportsacademy.school,,,,,,,
recPcPkQjbaVWx8xZ,Kiddie Academy Of Canyon Springs,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,26335 Canyon Golf Rd,San Antonio,TX,78260,Bexar County,San Antonio Area,29.6904043,-98.4786304,https://kiddieacademy.com/academies/canyon-springs,(830) 980-5227,canyonsprings@kiddieacademy.net,,,,,,,
recPev2AKZYSMWKqu,Smile Little Angel,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,4038 Ashview Ln,Fresno,TX,77545,Fort Bend County,Houston Area,29.5303747,-95.49074399999999,,(281) 431-3981,smilelittleangel1@gmail.com,,,,,,,
recPp1pCMrLv9OS4x,Angels Care And Learning Center #2,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,4905 Maufrais Ln,Austin,TX,78744,Travis County,Austin Area,30.200153,-97.7395209,https://www.myangelscare.com,(512) 368-4006,isly@myangelscare.com,,,,,,,
recPpfmxFgSyz46sJ,Veritas Christian Academy Of Houston,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,7000 Ferris St,Bellaire,TX,77401,Harris County,Houston Area,29.7030847,-95.4736413,https://www.veritasca.org,(713) 773-9605,admissions@veritasca.org,,,,,,,
recPq6NOjL8vaYhqR,Inc Education,Tutoring,Tutoring,,local,"INC Education is a Texas-based, award-winning private tutoring and academic services company that provides high-quality, personalized educational support to K–12 and collegiate students. Founded by Jay Veal, INC Education has served over 11,000 students across Texas and nationally, with a strong focus on academic growth, timely solid results, learning confidence, and culturally responsive instruction. The company specializes in core subjects including math, reading/ELA, science, test preparation, and academic enrichment, delivered through a highly vetted, trained professional team. Through the Texas Education Freedom Accounts program, INC Education will offer families access to individualized tutoring plans tailored to each student’s academic needs, learning style, and grade level for core subjects of science, math, social studies, and english, along with state and standardized test prep (STAAR, ISEE/SSAT, PSAT, ACT, ACT). Services can include one-on-one and small-group tutoring, progress tracking, academic diagnostics (when needed), and ongoing reporting/communication to parents. INC Education’s model emphasizes measurable outcomes, accountability, and flexibility—ensuring EFA funds are used effectively to support student success and close learning gaps.",,,,,,,True,,Tutoring: Social Studies/Humanities; Tutoring: Science; Tutoring: English/Language Arts; Tutoring: Math; Tutoring: Foreign Language,,,,,,,,,2770 Main St,Frisco,TX,75034,Collin County,Dallas-Fort Worth,33.1547457,-96.86636109999999,http://www.inceducationllc.com,(682) 777-8213,j.veal@inceducationllc.com,,,,,,,
recPrQVJEN5DegrOm,Sacred Heart Catholic School Conroe,Schools,Schools,Private School,local,"At Sacred Heart Catholic School, faith comes alive, curiosity is nurtured, and every child is known and loved. We strive to educate the whole child—mind, body, and spirit. Through rigorous academics, faith-filled experiences, and a caring community, students are inspired to lead, serve, and shine. We are proud to partner with families to form confident, compassionate leaders ready to make a difference.",,,,,,,True,,,-1,12,True,True,True,True,Grades PreK–12,EFA-Eligible,615 Mcdade St,Conroe,TX,77301,Montgomery County,Houston Area,30.3079419,-95.4621774,https://www.shcstx.com,(936) 756-3848,dbrown@shcstx.org,9200,10400,0.9,0.98,0.99,16,0.9
recPvoSYIusSe1WUj,Children Come 1St,Schools,Schools,Private School,local,"At Children Come First (CCF), our mission is to provide a safe, nurturing, Christian environment that fosters learning, corporation, and character development in every child.",,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,3701 Taft Blvd,Wichita Falls,TX,76308,Wichita County,North Texas,33.8723398,-98.5176092,https://www.firstchristianwf.com/childrencomefirst,(940) 687-2231,ashli@firstchristianwf.com,7140,8670,1,0.9800000000000001,1,11,1
recPwdUXWCSQEmgpr,Kenley School,Schools,Schools,Private School,local,,,,,,,,True,,,1,8,,True,True,,Grades 1–8,EFA-Eligible,1434 Matador,Abilene,TX,79605,Taylor County,West Texas,32.4315134,-99.7575037,https://kenleyschool.org,(325) 698-3220,rickcason@kenleyschool.org,,,,,,,
recPxluvocVKdN0yQ,Children's Lighthouse Learning Center Of Spring,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,2885 Waterbend Cv,Spring,TX,77386,Montgomery County,Houston Area,30.1057579,-95.38115409999999,https://childrenslighthouse.com/spring,(832) 813-8307,spring.director@childrenslighthouse.com,,,,,,,
recPznTVGvk72qmqI,Northwest Spanish School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,"12101 W Parmer Ln, Unit 201",Cedar Park,TX,78613,Williamson County,Austin Area,30.5214687,-97.7751193,https://www.nwsis.org,(512) 961-7655,info@nwsis.org,,,,,,,
recPzyoi5sl0HQqrH,Basic Prep Leadership Academy,Schools,Schools,Private School,local,,,,,,,,True,,,1,12,,True,True,True,Grades 1–12,EFA-Eligible,508 Center St,San Antonio,TX,78202,Bexar County,San Antonio Area,29.4222552,-98.474258,https://basicprepleadershipacademy.org,(812) 240-5680,academy@basicprep.com,,,,,,,
recQ0m8phaKdz1q8K,Country Day School Of Arlington-Montessori,Schools,Schools,Private School,local,"""Country Day School of Arlington (CDSA) believes childhood should be full of wonder, discovery, and lots of joyful “Aha!” moments. Serving children from 2 months through kindergarten, our cozy, authentic Montessori school with certified teachers, and small class ratios is a place where curiosity leads the way, and every child feels right at home. With over 67 years in the community, we’re proudly Cognia-accredited and an Associate Member of the American Montessori Society. We make it easy for today’s families, with full-time schedules, part-time schedules,  and before and after school extended day.  CDSA offers afterschool electives of dance, music explorers, piano and soccer, for students ages 3-6. for students ages 3-6. A full 10 week summer program is available. 
 
",,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,1105 W Randol Mill Rd,Arlington,TX,76012,Tarrant County,Dallas-Fort Worth,32.7508606,-97.12167240000001,https://www.cdsa.org,+18172750851,joyce.hunt@cdsa.org,10221,13316,0.92,0.95,,,0.92
